BarName,ItemName,Price,
Seven Bamboo,chutney,23.5,
Seven Bamboo,balsamic vinegar,16.99,
Seven Bamboo,chambord,12.25,
Seven Bamboo,flour,13.5,
Seven Bamboo,walnuts,6.25,
Seven Bamboo,turtle,10.5,
Seven Bamboo,black beans,4.0,
Seven Bamboo,leeks,19.5,
Seven Bamboo,cornstarch,13.25,
Seven Bamboo,breadfruit,25.5,
Seven Bamboo,ginger ale,23.75,
Slowly Shirley,blueberries,21.25,
Slowly Shirley,onion powder,13.75,
Slowly Shirley,skim milk,21.0,
Slowly Shirley,salsa,8.75,
Slowly Shirley,peaches,17.99,
Slowly Shirley,swiss cheese,28.75,
Slowly Shirley,margarine,8.25,
Slowly Shirley,bean threads,2.75,
Slowly Shirley,won ton skins,20.0,
Slowly Shirley,poppy seeds,13.75,
Slowly Shirley,barley sugar,23.25,
Slowly Shirley,mint,13.25,
Slowly Shirley,succotash,16.99,
Slowly Shirley,bouillon,7.0,
Slowly Shirley,crayfish,3.25,
Slowly Shirley,cider vinegar,16.75,
Slowly Shirley,pancetta,15.0,
Slowly Shirley,brandy,5.75,
Slowly Shirley,Worcestershire sauce,26.99,
Slowly Shirley,Cappuccino Latte,25.99,
Slowly Shirley,vanilla bean,6.0,
Slowly Shirley,soy sauce,19.25,
Slowly Shirley,five-spice powder,17.25,
Slowly Shirley,tomato juice,12.99,
Social,bacon,3.75,
Social,pink beans,3.0,
Social,parsnips,5.99,
Social,butter,23.25,
Social,lima beans,8.99,
Social,corn syrup,10.75,
Social,ale,17.75,
Social,hash browns,29.25,
Social,vanilla bean,6.0,
Social,/usr/local/bin/python3.6 "/Users/forrest/Documents/School/03-01/Prin Info/Project 2/Population/Combine4.py",3.5,
Social,pig's feet,5.99,
Social,kumquats,9.75,
Social,chocolate milkshake,9.99,
Social,red beans,18.75,
Social,turtle,10.5,
Social,cookies,29.25,
Social,white chocolate,12.75,
Social,brown sugar,10.25,
Spilt Milk,pig's feet,5.99,
Spilt Milk,almond paste,21.25,
Spilt Milk,dumpling,3.5,
Spilt Milk,peas,13.0,
Spilt Milk,steak,14.99,
Spilt Milk,black olives,7.99,
Spilt Milk,red cabbage,29.0,
Spilt Milk,chicken,29.0,
Spilt Milk,rice,24.99,
Spilt Milk,Kahlua,17.5,
Spilt Milk,green onions,23.25,
Spilt Milk,nectarines,28.5,
Spilt Milk,mozzarella,17.25,
Spilt Milk,pistachios,28.75,
Spilt Milk,oregano,5.5,
Spilt Milk,corn flour,13.5,
Spilt Milk,red chile powder,29.5,
Spilt Milk,lemons,6.25,
Spilt Milk,broccoli,6.25,
Spilt Milk,sweet peppers,23.25,
Spilt Milk,chard,21.5,
Spilt Milk,won ton skins,20.0,
Spilt Milk,chai,24.0,
Spilt Milk,alfredo sauce,7.25,
Spilt Milk,panko bread crumbs,19.5,
Spilt Milk,gelatin,26.5,
Spilt Milk,wasabi,17.0,
Spilt Milk,bay leaves,7.5,
Spilt Milk,red beans,18.75,
Spilt Milk,hot sauce,7.99,
Spilt Milk,split peas,5.0,
Spirit,artichokes,21.0,
Spirit,chaurice sausage,20.0,
Spirit,water chestnuts,27.99,
Spirit,Kahlua,17.5,
Spirit,mustard seeds,17.99,
Spirit,oranges,29.0,
Spirit,colby cheese,18.25,
Spirit,vermouth,13.0,
Spirit,white chocolate,12.75,
Spirit,turtle,10.5,
Spirit,catfish,17.0,
Spirit,cauliflower,17.5,
Spirit,custard,11.5,
Spirit,celery seeds,6.99,
Spirit,grouper,29.25,
Spirit,pistachios,28.75,
Spirit,chipotle peppers,8.25,
Spirit,aquavit,19.0,
Spirit,snow peas,11.75,
Spirit,peanut butter,9.25,
Spirit,mussels,29.75,
Spirit,red chile powder,29.5,
Spirit,raisins,4.99,
Spirit,lettuce,18.99,
Spirit,chard,21.5,
Spirit,bard,5.75,
Square Grouper Tiki Bar,coconut water,29.5,
Square Grouper Tiki Bar,carrots,14.75,
Square Grouper Tiki Bar,chives,29.75,
Square Grouper Tiki Bar,pickles,3.0,
Square Grouper Tiki Bar,chard,21.5,
Square Grouper Tiki Bar,colby cheese,18.25,
Square Grouper Tiki Bar,cream,2.5,
Square Grouper Tiki Bar,lamb,14.99,
Square Grouper Tiki Bar,sweet potatoes,2.5,
Square Grouper Tiki Bar,pesto,18.75,
Square Grouper Tiki Bar,hot chocolate,18.5,
Square Grouper Tiki Bar,chicory,16.75,
Square Grouper Tiki Bar,jasmine tea,11.75,
Square Grouper Tiki Bar,pepsi,19.0,
Sweet Liberty,curry leaves,2.75,
Sweet Liberty,bean threads,2.75,
Sweet Liberty,strawberries,12.99,
Sweet Liberty,beans,4.0,
Sweet Liberty,angelica,25.99,
Sweet Liberty,aquavit,19.0,
Sweet Liberty,cinnamon,24.0,
Sweet Liberty,lobsters,28.5,
Sweet Liberty,Romano cheese,17.5,
Sweet Liberty,coconuts,9.75,
Taste by Niche,chili sauce,14.0,
Taste by Niche,cucumbers,22.25,
Taste by Niche,cauliflower,17.5,
Taste by Niche,lettuce,18.99,
Taste by Niche,cremini mushrooms,29.5,
Taste by Niche,cashew nut,28.5,
Taste by Niche,mesclun greens,22.5,
Taste by Niche,angelica,25.99,
Taste by Niche,melons,21.75,
Taste by Niche,aquavit,19.0,
Taste by Niche,curry leaves,2.75,
Taste by Niche,prawns,21.25,
Taste by Niche,chives,29.75,
Taste by Niche,rice vinegar,18.25,
Taste by Niche,venison,11.0,
Taste by Niche,hamburger,15.75,
Taste by Niche,mushrooms,29.25,
Taste by Niche,summer squash,10.0,
Taste by Niche,green tea,27.5,
Taste by Niche,potatoes,11.5,
Taste by Niche,cooking wine,16.25,
Taste by Niche,cod,28.75,
Taste by Niche,pasta,2.5,
Taste by Niche,squash,24.5,
Taste by Niche,chutney,23.5,
Taste by Niche,pesto,18.75,
Taste by Niche,horseradish,28.75,
The Alembic,apple butter,29.0,
The Alembic,hot sauce,7.99,
The Alembic,yogurt,11.25,
The Alembic,chicory,16.75,
The Alembic,won ton skins,20.0,
The Alembic,almond milk,27.75,
The Alembic,crabs,6.75,
The Alembic,coconut oil,11.25,
The Alembic,maple syrup,11.75,
The Alembic,gouda,10.99,
The Alembic,corn syrup,10.75,
The Alembic,pomegranates,22.5,
The Alembic,brazil nuts,7.0,
The Alembic,baking soda,22.0,
The Alembic,curry leaves,2.75,
The Alembic,tarragon,7.25,
The Alembic,gelatin,26.5,
The Alembic,orange juice,9.75,
The Alembic,radishes,24.25,
The Alembic,soy sauce,19.25,
The Alembic,broth,28.99,
The Alembic,sesame seeds,14.0,
The Alembic,wasabi,17.0,
The Alembic,pasta,2.5,
The Alembic,mushrooms,29.25,
The Alembic,rice wine,14.25,
The Alembic,onion powder,13.75,
The Alembic,brussels sprouts,8.5,
The Alembic,pepper,16.0,
The Alembic,ginger ale,23.75,
The Alembic,coffee,24.5,
The Alembic,chicken liver,10.5,
The Alembic,sazon,13.75,
The B-Hive,wasabi,17.0,
The B-Hive,pears,16.0,
The B-Hive,panko bread crumbs,19.5,
The B-Hive,pumpkin seeds,19.75,
The B-Hive,feta cheese,17.99,
The B-Hive,apricots,2.75,
The B-Hive,milk,11.75,
The B-Hive,veal,7.5,
The B-Hive,kale,7.25,
The B-Hive,steak,14.99,
The B-Hive,chicory,16.75,
The B-Hive,jasmine tea,11.75,
The B-Hive,macaroni,15.75,
The B-Hive,bourbon,28.99,
The B-Hive,fanta,21.99,
The B-Hive,cashew nut,28.5,
The B-Hive,acai juice,18.25,
The B-Hive,ham,5.5,
The B-Hive,avocados,28.0,
The B-Hive,rice,24.99,
The B-Hive,bagels,6.99,
The B-Hive,habanero chilies,13.99,
The B-Hive,anchovies,20.0,
The B-Hive,pomegranates,22.5,
The B-Hive,orange milkshake,18.75,
The B-Hive,plum tomatoes,24.25,
The B-Hive,water,21.75,
The B-Hive,duck,23.0,
The B-Hive,mustard,9.75,
The B-Hive,sauerkraut,6.75,
The B-Hive,cider vinegar,16.75,
The B-Hive,monkfish,24.5,
The B-Hive,mackerel,22.25,
The B-Hive,flour,13.5,
The Backbeat,hash browns,29.25,
The Backbeat,hoisin sauce,12.5,
The Backbeat,chili sauce,14.0,
The Backbeat,tomato juice,12.99,
The Backbeat,broccoli,6.25,
The Backbeat,oregano,5.5,
The Backbeat,blue cheese,12.99,
The Backbeat,asparagus,7.0,
The Backbeat,coriander,27.0,
The Backbeat,clams,7.5,
The Backbeat,arugula,26.25,
The Backbeat,chocolate milkshake,9.99,
The Backbeat,snow peas,11.75,
The Backbeat,pomegranates,22.5,
The Backbeat,pine nuts,18.99,
The Backbeat,asiago cheese,11.5,
The Backbeat,parsley,11.75,
The Backbeat,pickles,3.0,
The Backbeat,poultry seasoning,23.0,
The Backbeat,coca cola,16.5,
The Backbeat,flour,13.5,
The Backbeat,green onions,23.25,
The Backbeat,chipotle peppers,8.25,
The Backbeat,onions,9.0,
The Backbeat,chives,29.75,
The Backbeat,haddock,28.0,
The Backbeat,alfredo sauce,7.25,
The Backbeat,sesame seeds,14.0,
The Backbeat,jicama,9.75,
The Backbeat,limes,5.0,
The Backbeat,curry paste,5.5,
The Backbeat,Tabasco sauce,19.25,
The Backbeat,blackberries,25.99,
The Backbeat,olives,12.99,
The Backbeat,cod,28.75,
The Backbeat,raspberries,27.75,
The Backbeat,halibut,25.75,
The Backbeat,bok choy,18.0,
The Backbeat,Mandarin oranges,3.75,
The Backbeat,anchovies,20.0,
The Backbeat,pineapple-mango sherbert punch,8.99,
The Backbeat,bourbon,28.99,
The Backbeat,thyme,19.75,
The Backbeat,maple syrup,11.75,
The Baldwin and Sons Trading Co.,green onions,23.25,
The Baldwin and Sons Trading Co.,water,21.75,
The Baldwin and Sons Trading Co.,raisins,4.99,
The Baldwin and Sons Trading Co.,parsley,11.75,
The Baldwin and Sons Trading Co.,salsa,8.75,
The Bar Room at the Beekman Hotel,paprika,25.99,
The Bar Room at the Beekman Hotel,mint,13.25,
The Bar Room at the Beekman Hotel,fish sauce,12.99,
The Bar Room at the Beekman Hotel,cumin,27.5,
The Bar Room at the Beekman Hotel,corn syrup,10.75,
The Bar Room at the Beekman Hotel,brazil nuts,7.0,
The Bar Room at the Beekman Hotel,orange peels,21.75,
The Bar Room at the Beekman Hotel,ice cream,14.99,
The Bar Room at the Beekman Hotel,condensed milk,25.99,
The Bar Room at the Beekman Hotel,brussels sprouts,8.5,
The Bella Union,bean sprouts,5.99,
The Bella Union,brazil nuts,7.0,
The Bella Union,barley sugar,23.25,
The Bella Union,olives,12.99,
The Bella Union,amaretto,6.5,
The Bella Union,raisins,4.99,
The Bella Union,borscht,20.99,
The Bella Union,mackerel,22.25,
The Bella Union,cider vinegar,16.75,
The Bella Union,cocoa powder,21.25,
The Bella Union,cucumbers,22.25,
The Bella Union,yogurt,11.25,
The Bella Union,split peas,5.0,
The Bella Union,huckleberries,16.5,
The Bella Union,snapper,18.0,
The Bella Union,white chocolate,12.75,
The Bella Union,raspberries,27.75,
The Bella Union,dill,19.75,
The Bella Union,sparkling water,23.99,
The Bella Union,earl gray's tea,27.75,
The Blank Club,pepsi,19.0,
The Blank Club,beans,4.0,
The Blank Club,rum,21.5,
The Blank Club,spearmint,22.25,
The Blank Club,white beans,17.25,
The Blank Club,tomato puree,15.75,
The Blank Club,cranberries,28.25,
The Blank Club,cucumbers,22.25,
The Blank Club,ice cream,14.99,
The Capital Bar & Grill,cranberry juice,24.75,
The Capital Bar & Grill,portabella mushrooms,28.5,
The Capital Bar & Grill,plum tomatoes,24.25,
The Capital Bar & Grill,focaccia,22.75,
The Capital Bar & Grill,almond butter,22.0,
The Capital Bar & Grill,potatoes,11.5,
The Carousel Bar & Lounge,vermouth,13.0,
The Carousel Bar & Lounge,allspice,11.0,
The Carousel Bar & Lounge,cod,28.75,
The Carousel Bar & Lounge,chicken,29.0,
The Carousel Bar & Lounge,marmalade,17.0,
The Carousel Bar & Lounge,mint milkshake,5.99,
The Carousel Bar & Lounge,coriander,27.0,
The Carousel Bar & Lounge,won ton skins,20.0,
The Carousel Bar & Lounge,pineapples,20.99,
The Carousel Bar & Lounge,rosemary,19.75,
The Carousel Bar & Lounge,mustard,9.75,
The Carousel Bar & Lounge,sausages,29.99,
The Carousel Bar & Lounge,dates,16.0,
The Carousel Bar & Lounge,celery seeds,6.99,
The Carousel Bar & Lounge,onion powder,13.75,
The Carousel Bar & Lounge,chocolate milkshake,9.99,
The Carousel Bar & Lounge,aioli,13.5,
The Carousel Bar & Lounge,chutney,23.5,
The Carousel Bar & Lounge,Cappuccino Latte,25.99,
The Carousel Bar & Lounge,flax seed,22.25,
The Carousel Bar & Lounge,fish sauce,12.99,
The Carousel Bar & Lounge,pumpkin seeds,19.75,
The Carousel Bar & Lounge,apricots,2.75,
The Carousel Bar & Lounge,snapper,18.0,
The Carousel Bar & Lounge,kiwi,16.75,
The Carousel Bar & Lounge,rhubarb,25.25,
The Carousel Bar & Lounge,zinfandel wine,27.0,
The Carousel Bar & Lounge,maraschino cherries,10.99,
The Carousel Bar & Lounge,chipotle peppers,8.25,
The Carousel Bar & Lounge,prosciutto,22.5,
The Carousel Bar & Lounge,corned beef,27.0,
The Carousel Bar & Lounge,curry powder,24.75,
The Carousel Bar & Lounge,artificial sweetener,4.99,
The Carousel Bar & Lounge,beets,21.25,
The Carousel Bar & Lounge,sushi,5.25,
The Carousel Bar & Lounge,coconut water,29.5,
The Carousel Bar & Lounge,/usr/local/bin/python3.6 "/Users/forrest/Documents/School/03-01/Prin Info/Project 2/Population/Combine4.py",3.5,
The Carousel Bar & Lounge,corn flour,13.5,
The Dead Rabbit,prunes,15.99,
The Dead Rabbit,bean sprouts,5.99,
The Dead Rabbit,pears,16.0,
The Dead Rabbit,bean sauce,25.25,
The Dead Rabbit,pineapples,20.99,
The Dead Rabbit,flounder,14.25,
The Dead Rabbit,tomato paste,28.99,
The Dead Rabbit,cremini mushrooms,29.5,
The Dead Rabbit,orange milkshake,18.75,
The Dead Rabbit,steak,14.99,
The Dead Rabbit,English muffins,15.99,
The Dead Rabbit,tartar sauce,4.99,
The Dead Rabbit,sage,26.0,
The Dead Rabbit,guavas,17.99,
The Dead Rabbit,lemons,6.25,
The Dead Rabbit,okra,5.5,
The Dead Rabbit,panko bread crumbs,19.5,
The Dead Rabbit,Kahlua,17.5,
The Dead Rabbit,venison,11.0,
The Dead Rabbit,berries,14.0,
The Dead Rabbit,cream,2.5,
The Dead Rabbit,sherry,7.25,
The Dead Rabbit,horseradish,28.75,
The Dead Rabbit,bruschetta,2.99,
The Dead Rabbit,french fries,23.0,
The Dead Rabbit,spinach,10.75,
The Dead Rabbit,mint milkshake,5.99,
The Dead Rabbit,bouillon,7.0,
The Dead Rabbit,Irish cream liqueur,10.0,
The Dead Rabbit,black beans,4.0,
The Dead Rabbit,snow peas,11.75,
The Dead Rabbit,pasta,2.5,
The Dead Rabbit,couscous,5.5,
The Dead Rabbit,flax seed,22.25,
The Dead Rabbit,green tea,27.5,
The Dead Rabbit,ricotta cheese,4.0,
The Dead Rabbit,colby cheese,18.25,
The Dead Rabbit,pink beans,3.0,
The Dead Rabbit,hoisin sauce,12.5,
The Dubliner,raspberries,27.75,
The Dubliner,mint,13.25,
The Dubliner,coconut oil,11.25,
The Dubliner,basil,18.25,
The Dubliner,dumpling,3.5,
The Dubliner,breadfruit,25.5,
The Dubliner,Mandarin oranges,3.75,
The Dubliner,cottage cheese,23.5,
The Dubliner,ancho chile peppers,19.75,
The Dubliner,coriander,27.0,
The Dubliner,eggs,28.75,
The Dubliner,scallops,11.25,
The Dubliner,gorgonzola,15.99,
The Dubliner,colby cheese,18.25,
The Dubliner,baguette,7.0,
The Dubliner,plantains,29.0,
The Dubliner,berries,14.0,
The Dubliner,curry powder,24.75,
The Dubliner,watermelons,9.99,
The Dubliner,monkfish,24.5,
The Dubliner,croutons,15.0,
The Dubliner,English muffins,15.99,
The Dubliner,rice vinegar,18.25,
The Dubliner,bard,5.75,
The Dubliner,tomatoes,10.75,
The Dubliner,ketchup,4.5,
The Dubliner,pineapple-mango sherbert punch,8.99,
The Dubliner,flax seed,22.25,
The Dubliner,peanut butter,9.25,
The Dubliner,canola oil,11.0,
The Dubliner,snapper,18.0,
The Dubliner,blue cheese,12.99,
The Dubliner,barley,14.5,
The Dubliner,Romano cheese,17.5,
The Dubliner,potato chips,18.99,
The Dubliner,soybeans,16.5,
The Dubliner,white beans,17.25,
The Dubliner,date sugar,26.99,
The Dubliner,strawberry milkshake,11.0,
The Dubliner,sauerkraut,6.75,
The Dubliner,leeks,19.5,
The Dubliner,sage,26.0,
The Dubliner,fish sauce,12.99,
The Dubliner,vanilla bean,6.0,
The Dubliner,cherries,26.5,
The Dubliner,jasmine tea,11.75,
The Dubliner,chocolate,4.99,
The Dubliner,wine,17.99,
The Dubliner,celery seeds,6.99,
The Griswold Inn Tap Room,applesauce,23.5,
The Griswold Inn Tap Room,onions,9.0,
The Griswold Inn Tap Room,cocoa powder,21.25,
The Griswold Inn Tap Room,mint,13.25,
The Griswold Inn Tap Room,curry leaves,2.75,
The Griswold Inn Tap Room,cornstarch,13.25,
The Griswold Inn Tap Room,fennel seeds,18.5,
The Griswold Inn Tap Room,herring,21.0,
The Griswold Inn Tap Room,ginger,6.99,
The Griswold Inn Tap Room,bass,12.99,
The Griswold Inn Tap Room,olive oil,10.75,
The Griswold Inn Tap Room,sugar,4.5,
The Griswold Inn Tap Room,duck,23.0,
The Hawthorne,pumpkins,26.25,
The Hawthorne,bean threads,2.75,
The Hawthorne,venison,11.0,
The Hawthorne,cocoa powder,21.25,
The Hawthorne,kale,7.25,
The Hawthorne,thyme,19.75,
The Hawthorne,rose water,26.75,
The Hawthorne,rhubarb,25.25,
The Hawthorne,sausages,29.99,
The Hawthorne,cherries,26.5,
The Hawthorne,corn syrup,10.75,
The Hawthorne,rum,21.5,
The Hawthorne,barley sugar,23.25,
The Hawthorne,raspberries,27.75,
The Hawthorne,ketchup,4.5,
The Hawthorne,chickpeas,20.25,
The Hawthorne,lamb,14.99,
The Hawthorne,almonds,17.75,
The Hawthorne,chicory,16.75,
The Hawthorne,dried leeks,6.99,
The Hawthorne,panko bread crumbs,19.5,
The Hawthorne,lima beans,8.99,
The Hawthorne,aioli,13.5,
The Hawthorne,artichokes,21.0,
The Hawthorne,dill,19.75,
The Hawthorne,molasses,9.75,
The Hawthorne,tea,28.0,
The Hawthorne,macaroni,15.75,
The Hawthorne,focaccia,22.75,
The Hawthorne,red cabbage,29.0,
The Hawthorne,bay leaves,7.5,
The Hawthorne,apple pie spice,12.99,
The Hawthorne,hazelnuts,3.5,
The Hawthorne,granola,27.99,
The Hawthorne,duck,23.0,
The Hawthorne,apples,14.99,
The Hawthorne,wasabi,17.0,
The Hawthorne,olive oil,10.75,
The Hawthorne,zest,22.75,
The Hawthorne,Kahlua,17.5,
The Hawthorne,sesame seeds,14.0,
The Hawthorne,crabs,6.75,
The Hawthorne,bouillon,7.0,
The Hawthorne,papayas,16.5,
The Hawthorne,anchovies,20.0,
The Hawthorne,garlic powder,11.5,
The Hawthorne,coconut water,29.5,
The Hawthorne,Canadian bacon,24.5,
The Hawthorne,coriander,27.0,
The Kill Devil Club,quail,25.99,
The Kill Devil Club,mussels,29.75,
The Kill Devil Club,balsamic vinegar,16.99,
The Kill Devil Club,pears,16.0,
The Kill Devil Club,watermelons,9.99,
The Kill Devil Club,okra,5.5,
The Kill Devil Club,bard,5.75,
The Kill Devil Club,zinfandel wine,27.0,
The Kill Devil Club,grapefruits,2.0,
The Kill Devil Club,fennel,16.0,
The Kill Devil Club,pico de gallo,29.99,
The Kill Devil Club,tartar sauce,4.99,
The Kill Devil Club,split peas,5.0,
The Magdalenae Room,raisins,4.99,
The Magdalenae Room,maraschino cherries,10.99,
The Magdalenae Room,Marsala,12.25,
The Magdalenae Room,olive oil,10.75,
The Magdalenae Room,shitakes,18.75,
The Magdalenae Room,spinach,10.75,
The Magdalenae Room,wasabi,17.0,
The Magdalenae Room,moo shu wrappers,2.99,
The Magdalenae Room,colby cheese,18.25,
The Magdalenae Room,chocolate,4.99,
The Magdalenae Room,cherries,26.5,
The Magdalenae Room,mackerel,22.25,
The Magdalenae Room,red chile powder,29.5,
The Magdalenae Room,molasses,9.75,
The Magdalenae Room,mustard seeds,17.99,
The Magdalenae Room,beer,12.25,
The Magdalenae Room,brussels sprouts,8.5,
The Magdalenae Room,snow peas,11.75,
The Magdalenae Room,honey,6.25,
The Magdalenae Room,chestnuts,26.99,
The Magdalenae Room,flax seed,22.25,
The Magdalenae Room,kiwi,16.75,
The Magdalenae Room,raw sugar,20.5,
The Magdalenae Room,haddock,28.0,
The Magdalenae Room,chaurice sausage,20.0,
The Magdalenae Room,eel,17.0,
The Magdalenae Room,gorgonzola,15.99,
The Magdalenae Room,aquavit,19.0,
The Magdalenae Room,tortillas,18.5,
The Magdalenae Room,baking soda,22.0,
The Magdalenae Room,oatmeal,3.99,
The Magdalenae Room,cumin,27.5,
The Magdalenae Room,cider,21.5,
The Magdalenae Room,sunflower seeds,26.5,
The Magdalenae Room,jack cheese,4.99,
The Magdalenae Room,green onions,23.25,
The Magdalenae Room,grapes,17.5,
The Office,acorn squash,16.25,
The Office,orange juice,9.75,
The Office,English muffins,15.99,
The Office,red pepper flakes,12.0,
The Office,feta cheese,17.99,
The Office,habanero chilies,13.99,
The Office,blue cheese,12.99,
The Office,mint milkshake,5.99,
The Office,gelatin,26.5,
The Office,bacon,3.75,
The Office,creme fraiche,14.0,
The Office,skim milk,21.0,
The Office,celery,18.5,
The Office,hoisin sauce,12.5,
The Office,chocolate milkshake,9.99,
The Office,lemons,6.25,
The Office,bagels,6.99,
The Office,hamburger,15.75,
The Office,salmon,14.5,
The Office,coconut water,29.5,
The Office,adobo,24.0,
The Office,lemon juice,10.5,
The Office,bass,12.99,
The Office,allspice,11.0,
The Office,potato chips,18.99,
The Office,lemon grass,7.25,
The Office,red snapper,25.25,
The Office,sausages,29.99,
The Office,almond paste,21.25,
The Office,scallops,11.25,
The Office,wine vinegar,26.0,
The Office,pesto,18.75,
The Office,pheasants,18.75,
The Office,cloves,9.99,
The Office,pinto beans,9.25,
The Office,mozzarella,17.25,
The Office,cauliflower,17.5,
The Office,grits,3.25,
The Office,octopus,2.75,
The Office,artichokes,21.0,
The Office,guavas,17.99,
The Office,peanuts,10.5,
The Office,cashew nut,28.5,
The Old Seelbach Bar,coconut oil,11.25,
The Old Seelbach Bar,wasabi,17.0,
The Old Seelbach Bar,jack cheese,4.99,
The Old Seelbach Bar,applesauce,23.5,
The Old Seelbach Bar,chicken liver,10.5,
The Old Seelbach Bar,almonds,17.75,
The Old Seelbach Bar,rice,24.99,
The Old Seelbach Bar,scallops,11.25,
The Old Seelbach Bar,curry paste,5.5,
The Old Seelbach Bar,red pepper flakes,12.0,
The Old Seelbach Bar,navy beans,22.5,
The Old Seelbach Bar,olive oil,10.75,
The Old Seelbach Bar,chard,21.5,
The Old Seelbach Bar,kale,7.25,
The Old Seelbach Bar,skim milk,21.0,
The Old Seelbach Bar,tarragon,7.25,
The Old Seelbach Bar,chestnuts,26.99,
The Old Seelbach Bar,mussels,29.75,
The Old Seelbach Bar,flounder,14.25,
The Old Seelbach Bar,honeydew melons,5.5,
The Old Seelbach Bar,chile peppers,26.5,
The Old Seelbach Bar,andouille sausage,6.75,
The Old Seelbach Bar,bananas,18.75,
The Old Seelbach Bar,Irish cream liqueur,10.0,
The Old Seelbach Bar,mustard seeds,17.99,
The Old Seelbach Bar,sauerkraut,6.75,
The Old Seelbach Bar,almond butter,22.0,
The Old Seelbach Bar,potatoes,11.5,
The Old Seelbach Bar,pineapples,20.99,
The Old Seelbach Bar,eel,17.0,
The Old Seelbach Bar,cinnamon,24.0,
The Old Seelbach Bar,green onions,23.25,
The Old Seelbach Bar,clams,7.5,
The Old Seelbach Bar,cantaloupes,5.25,
The Old Seelbach Bar,cookies,29.25,
The Old Seelbach Bar,pomegranates,22.5,
The Old Seelbach Bar,green beans,19.25,
The Old Seelbach Bar,romaine lettuce,18.25,
The Old Seelbach Bar,hot sauce,7.99,
The Old Seelbach Bar,coriander,27.0,
The Old Seelbach Bar,cocoa powder,21.25,
The Old Seelbach Bar,prunes,15.99,
The Old Seelbach Bar,corn syrup,10.75,
The Old Seelbach Bar,tonic water,21.99,
The Old Seelbach Bar,artificial sweetener,4.99,
The Old Seelbach Bar,mayonnaise,7.0,
The Old Seelbach Bar,chocolate,4.99,
The Polo Lounge,orange juice,9.75,
The Polo Lounge,unsweetened chocolate,7.99,
The Polo Lounge,berries,14.0,
The Polo Lounge,tarragon,7.25,
The Polo Lounge,caviar,8.75,
The Polo Lounge,creme fraiche,14.0,
The Polo Lounge,pink beans,3.0,
The Polo Lounge,Mandarin oranges,3.75,
The Polo Lounge,chaurice sausage,20.0,
The Polo Lounge,venison,11.0,
The Polo Lounge,coconuts,9.75,
The Polo Lounge,provolone,27.5,
The Polo Lounge,salt,6.99,
The Polo Lounge,custard,11.5,
The Polo Lounge,red pepper flakes,12.0,
The Polo Lounge,pico de gallo,29.99,
The Polo Lounge,sazon,13.75,
The Polo Lounge,rabbits,20.75,
The Polo Lounge,black olives,7.99,
The Polo Lounge,mustard,9.75,
The Polo Lounge,lemon Peel,8.5,
The Silver Dollar,peaches,17.99,
The Silver Dollar,hot chocolate,18.5,
The Silver Dollar,kombucha,2.25,
The Silver Dollar,Irish cream liqueur,10.0,
The Silver Dollar,Havarti cheese,2.0,
The Silver Dollar,corned beef,27.0,
The Silver Dollar,croutons,15.0,
The Silver Dollar,bean threads,2.75,
The Silver Dollar,cremini mushrooms,29.5,
The Silver Dollar,broccoli,6.25,
The Silver Dollar,rose water,26.75,
The Silver Dollar,sour cream,4.25,
The Silver Dollar,crabs,6.75,
The Silver Dollar,tomato sauce,26.5,
The Silver Dollar,chestnuts,26.99,
The Silver Dollar,maraschino cherries,10.99,
The Silver Dollar,dates,16.0,
The Silver Dollar,curry paste,5.5,
The Silver Dollar,green beans,19.25,
The Silver Dollar,lemon grass,7.25,
The Silver Dollar,bean sauce,25.25,
The Silver Dollar,unsweetened chocolate,7.99,
The Silver Dollar,asiago cheese,11.5,
The Silver Dollar,haddock,28.0,
The Silver Dollar,tomato paste,28.99,
The Sound Table,zest,22.75,
The Sound Table,dates,16.0,
The Sound Table,pancetta,15.0,
The Sound Table,Havarti cheese,2.0,
The Sound Table,jasmine tea,11.75,
The Sound Table,lima beans,8.99,
The Sound Table,dill,19.75,
The Sound Table,cranberry juice,24.75,
The Sound Table,snap peas,3.5,
The Sound Table,Goji berry,7.99,
The Sound Table,lamb,14.99,
The Sound Table,lettuce,18.99,
The Sound Table,canola oil,11.0,
The Sound Table,barbecue sauce,13.25,
The Sound Table,squid,5.5,
The Sound Table,baking soda,22.0,
The Sound Table,coca cola,16.5,
The Sound Table,oregano,5.5,
The Sound Table,bagels,6.99,
The Sound Table,spearmint,22.25,
The Sound Table,bruschetta,2.99,
The Sound Table,turkeys,25.99,
The Sound Table,eel,17.0,
The Sound Table,apple butter,29.0,
The Sound Table,Canadian bacon,24.5,
The Sound Table,spaghetti squash,22.75,
The Sound Table,ginger,6.99,
The Sound Table,cherries,26.5,
The Sound Table,flour,13.5,
The Sound Table,lobsters,28.5,
The Sound Table,strawberry milkshake,11.0,
The Sound Table,apple pie spice,12.99,
The Sound Table,Kahlua,17.5,
The Sound Table,brown rice,19.75,
The Sound Table,chai,24.0,
The Sound Table,sauerkraut,6.75,
The Sound Table,tomato paste,28.99,
The Sound Table,mint,13.25,
The Sound Table,broccoli raab,19.5,
The Sound Table,prosciutto,22.5,
The Sound Table,pesto,18.75,
The Sound Table,shallots,11.75,
The Sound Table,oranges,29.0,
The Sound Table,green onions,23.25,
